"genial","Potencial cliente"
"Buenas tardes","Potencial cliente"
"tengo una duda","Potencial cliente"
"Hola buenos días","Potencial cliente"
"valor de desde 1 norte 2346 hasta chillán centro 1604","Cotizando"
"precio de Ovalle a Puerto Varas","Cotizando"
"precio de Iquique a Coquimbo","Cotizando"
"para el día el 28/11/2025","Cotizando"
"cuanto me cobras a desde avenida central 1944 hasta plaza sotomayor 2469","Cotizando"
"destino: a parque arauco 1767","Cotizando"
"cómo agendo?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"precio de un viaje a desde picarte 1953 hasta 4 poniente 790","Cotizando"
"genial","Potencial cliente"
"es una consulta","Potencial cliente"
"Hola equipo","Potencial cliente"
"valor de desde avenida central 2251 hasta mall plaza trébol 2830","Cotizando"
"cuanto sale para valle del elqui 2866","Cotizando"
"me pueden ayudar?","Potencial cliente"
"origen: av. colón 516, destino: calle san martín 2416","Cotizando"
"Hola equipo","Potencial cliente"
"Gracias","Potencial cliente"
"origen: avenida del mar 2323, destino: av. brasil 653","Cotizando"
"tengo una duda","Potencial cliente"
"me puedes dar el precio para ir a desde calle vergara 2866 hasta aeropuerto el tepual 768","Cotizando"
"cómo funciona?","Potencial cliente"
"Buenos días","Potencial cliente"
"me interesaría saber","Potencial cliente"
"fecha 10/02","Cotizando"
"están disponibles?","Potencial cliente"
"hola, precio de a avenida del mar 1842","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"origen: santiago centro 2235, destino: 10 oriente 2115","Cotizando"
"están disponibles?","Potencial cliente"
"me puedes dar el precio para ir a de Curicó a Puerto Montt","Cotizando"
"viaje de ida","Cotizando"
"cuanto cuesta ir a Temuco desde Talca","Cotizando"
"saludos","Potencial cliente"
"me puedes dar el precio para ir a de Copiapó a Temuco","Cotizando"
"origen: baquedano 1131, destino: aeropuerto carriel sur 1466","Cotizando"
"me pueden ayudar?","Potencial cliente"
"origen: cerro concepción 1872, destino: plaza de armas 1941","Cotizando"
"Gracias","Potencial cliente"
"Un viaje desde de Quilpué a Valdivia","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"cuanto cuesta ir a Puerto Montt desde Coquimbo","Cotizando"
"Tengo una consulta","Potencial cliente"
"Listo","Potencial cliente"
"Buenas tardes","Potencial cliente"
"quedo atento","Potencial cliente"
"origen: valle del elqui 2329, destino: avenida argentina 978","Cotizando"
"Entendido","Potencial cliente"
"ya","Potencial cliente"
"de baquedano 780 a 12 norte 1388","Cotizando"
"Necesito consultar algo","Potencial cliente"
"Hola equipo","Potencial cliente"
"cuanto cuesta ir a Arica desde Copiapó","Cotizando"
"Necesito consultar algo","Potencial cliente"
"origen: avenida del mar 2110, destino: plaza sotomayor 2820","Cotizando"
"Muy amable","Potencial cliente"
"están disponibles?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"quedo atento","Potencial cliente"
"ok gracias","Potencial cliente"
"cuanto cuesta ir a Coquimbo desde Rancagua","Cotizando"
"cuanto cuesta ir a Los Andes desde Iquique","Cotizando"
"hola, precio de desde reñaca 2256 hasta 12 norte 1073","Cotizando"
"Muy amable","Potencial cliente"
"Holaaa","Potencial cliente"
"de 1 sur 728 a plaza de maipú 1263","Cotizando"
"precio de un viaje a desde av. matta 2850 hasta los leones 2784","Cotizando"
"genial","Potencial cliente"
"origen: chillán centro 200, destino: mall plaza trébol 506","Cotizando"
"Muy amable","Potencial cliente"
"origen: universidad de concepción 2925, destino: cerro concepción 2452","Cotizando"
"precio de Copiapó a Los Andes","Cotizando"
"Buenas noches","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"me cotizas un viaje desde de Viña del Mar a Ovalle","Cotizando"
"super","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
"precio para desde universidad de concepción 1751 hasta mercado central 2092","Cotizando"
"necesito ir a plaza de armas 2399","Cotizando"
"Quisiera saber más","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"origen: avenida españa 2669, destino: nueva libertad 230","Cotizando"
"cuanto sale para avenida españa 478","Cotizando"
"Buenas noches","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"cuanto sale para av. matucana 194","Cotizando"
"de aeropuerto carriel sur 2276 a 14 poniente 2322","Cotizando"
"Necesito consultar algo","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"de mercado central 739 a 12 norte 730","Cotizando"
"necesito cotizar desde mercado central 1067 hasta avenida central 677","Cotizando"
"me pueden ayudar?","Potencial cliente"
"cuanto sale un viaje a a chillán centro 1187","Cotizando"
"Buenas tardes","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"necesito un movil para desde faro monumental 1331 hasta alameda 587","Cotizando"
"es una consulta","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"¿Tiempo estimado?","Cotizando"
"Consulta rápida","Potencial cliente"
"salida a las 18 de la mañana","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"destino: desde osorno terminal 278 hasta costanera center 1794","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"hacen viajes?","Potencial cliente"
"es una consulta","Potencial cliente"
"¿Se puede pagar con transferencia?","Cotizando"
"ayuda","Potencial cliente"
"Traslado de desde av. costanera 2605 hasta hotel casino 1077","Cotizando"
"Cotización para ir de de Calama a Santiago","Cotizando"
"somos 7 adultos y 7 niño","Cotizando"
"Hasta luego","Potencial cliente"
"listo","Potencial cliente"
"tengo una duda","Potencial cliente"
"de cerro concepción 438 a barrio histórico 2876","Cotizando"
"Que tal","Potencial cliente"
"genial","Potencial cliente"
"Muchas gracias","Potencial cliente"
"Buenos días","Potencial cliente"
"Buenas tardes","Potencial cliente"
"listo","Potencial cliente"
"de universidad de concepción 1510 a cerro concepción 1135","Cotizando"
"Muchas gracias","Potencial cliente"
"me puedes dar el precio para ir a a plaza de armas 2982","Cotizando"
"cuanto cuesta ir a Concepción desde San Felipe","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"estoy interesado","Potencial cliente"
"cuanto cuesta ir a Coquimbo desde Antofagasta","Cotizando"
"Saludos","Potencial cliente"
"hola, precio para ir de desde av. apoquindo 2752 hasta hotel casino 1363","Cotizando"
"cuanto cuesta ir a Viña del Mar desde Copiapó","Cotizando"
"origen: santiago centro 2000, destino: av. matucana 766","Cotizando"
"precio de La Serena a Reñaca","Cotizando"
"cómo funciona?","Potencial cliente"
"Holaaa","Potencial cliente"
"cuanto cuesta ir a Iquique desde Los Andes","Cotizando"
"Hola!","Potencial cliente"
"cómo agendo?","Potencial cliente"
"origen: aeropuerto el tepual 2554, destino: santiago centro 2728","Cotizando"
"hola, precio para ir de de Santiago a Valparaíso","Cotizando"
"precio de Temuco a Villa Alemana","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"hola, valor para ir a desde aeropuerto carriel sur 1495 hasta parque arauco 40","Cotizando"
"origen: 1 norte 611, destino: estación central 920","Cotizando"
"origen: nueva libertad 2984, destino: plaza de armas 1825","Cotizando"
"precio de Iquique a Temuco","Cotizando"
"cuanto cuesta ir a Puerto Montt desde Curicó","Cotizando"
"para 10 personas","Cotizando"
"necesito info","Potencial cliente"
"Hola buenos días","Potencial cliente"
"es una consulta","Potencial cliente"
"información por favor","Potencial cliente"
"Entendido","Potencial cliente"
"cotización para de San Felipe a Chicureo","Cotizando"
"super","Potencial cliente"
"Buenas noches","Potencial cliente"
"cuanto sale para av. brasil 2679","Cotizando"
"Quiero un presupuesto desde calle 10 1049 hasta costanera center 641","Cotizando"
"precio de Arica a Reñaca","Cotizando"
"voy a desde avenida 1 653 hasta aeropuerto carriel sur 2080","Cotizando"
"Hola!","Potencial cliente"
"necesito cotizar desde plaza sotomayor 94 hasta av. balmaceda 735","Cotizando"
"cuanto cuesta ir a Antofagasta desde Osorno","Cotizando"
"Buenas noches","Potencial cliente"
"Hola equipo","Potencial cliente"
"cuanto sale para cerro concepción 2265","Cotizando"
"Quisiera saber más","Potencial cliente"
"Hola buenos días","Potencial cliente"
"precio de Iquique a La Serena","Cotizando"
"precio de Chillán a Copiapó","Cotizando"
"de parque o'higgins 212 a manso de velasco 2511","Cotizando"
"Entendido","Potencial cliente"
"necesito ir a av. matucana 187","Cotizando"
"están disponibles?","Potencial cliente"
"es una consulta","Potencial cliente"
"necesito info","Potencial cliente"
"¿Incluye maletas grandes?","Cotizando"
"de providencia 1430 a av. matta 2914","Cotizando"
"Buenas tardes","Potencial cliente"
"cuanto me cobras a desde mercado central 1832 hasta av. apoquindo 52","Cotizando"
"cotización para desde mall plaza la serena 477 hasta alameda 1401","Cotizando"
"atienden hoy?","Potencial cliente"
"precio de Ovalle a Copiapó","Cotizando"
"están disponibles?","Potencial cliente"
"origen: nueva imperial 1157, destino: avenida del mar 2476","Cotizando"
"es una consulta","Potencial cliente"
"Consulta rápida","Potencial cliente"
"origen: 4 poniente 1382, destino: las condes 1669","Cotizando"
"Que tal","Potencial cliente"
"necesito ir a a av. colón 2524","Cotizando"
"me explican el servicio?","Potencial cliente"
"estoy interesado","Potencial cliente"
"origen: talca centro 1995, destino: av. costanera 2533","Cotizando"
"necesito ir a avenida alemania 682","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"cuanto sale desde universidad de concepción 896 hasta 4 poniente 1155","Cotizando"
"origen: puerto montt centro 602, destino: aeropuerto arturo merino 2733","Cotizando"
"cuanto cuesta ir a Puerto Varas desde Iquique","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"cuanto cuesta ir a Concepción desde Iquique","Cotizando"
"direccion de origen de Reñaca a Chicureo","Cotizando"
"cuanto cuesta ir a Ovalle desde Villa Alemana","Cotizando"
"hacen viajes?","Potencial cliente"
"precio para a aeropuerto el tepual 1111","Cotizando"
"cotización para de Antofagasta a Valdivia","Cotizando"
"cómo agendo?","Potencial cliente"
"super","Potencial cliente"
"Entendido","Potencial cliente"
"ya","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"saludos","Potencial cliente"
"precio de San Felipe a Viña del Mar","Cotizando"
"están disponibles?","Potencial cliente"
"estoy interesado","Potencial cliente"
"Perfecto, gracias","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"listo","Potencial cliente"
"estoy interesado","Potencial cliente"
"origen: desde av. italia 1444 hasta reñaca 2337","Cotizando"
"hacen viajes?","Potencial cliente"
"Vale","Potencial cliente"
"genial","Potencial cliente"
"OK","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"están disponibles?","Potencial cliente"
"¿Tiempo estimado?","Cotizando"
"Cotización traslado urgente de Reñaca a Arica","Cotizando"
"OK","Potencial cliente"
"Cotización traslado urgente a calle errázuriz 1429","Cotizando"
"origen: parque arauco 338, destino: chillán centro 2873","Cotizando"
"Requiero factura","Cotizando"
"¿Incluye peajes?","Cotizando"
"hola, valor para ir a de Copiapó a Talca","Cotizando"
"Cotización para ir de de Talcahuano a Chillán","Cotizando"
"cuanto cuesta ir a Copiapó desde Talcahuano","Cotizando"
"precio de Calama a Los Andes","Cotizando"
"necesito ir a avenida libertad 619","Cotizando"
"saludos","Potencial cliente"
"Holaaa","Potencial cliente"
"cuanto sale para pedro montt 2690","Cotizando"
"cómo agendo?","Potencial cliente"
"necesito ir a de Copiapó a Iquique","Cotizando"
"Gracias","Potencial cliente"
"cuanto sale para 10 oriente 154","Cotizando"
"Traslado de desde parque arauco 2711 hasta alameda 1511","Cotizando"
"lugar de partida: a avenida 1 155","Cotizando"
"Cotización para ir de desde av. los carrera 502 hasta calle vergara 1030","Cotizando"
"me cotizas un viaje desde de Reñaca a Villa Alemana","Cotizando"
"Quiero información de traslado","Potencial cliente"
"Espero confirmación","Potencial cliente"
"información por favor","Potencial cliente"
"origen: av. costanera 631, destino: av. matta 873","Cotizando"
"cuanto cuesta ir a Chillán desde Curicó","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"Gracias!","Potencial cliente"
"Buenas noches","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"Gracias","Potencial cliente"
"¿Incluye maletas grandes?","Cotizando"
"hola, valor para ir a de Calama a Talca","Cotizando"
"Buenos días","Potencial cliente"
"Holaaa","Potencial cliente"
"origen: avenida del mar 460, destino: picarte 450","Cotizando"
"OK","Potencial cliente"
"Quiero un presupuesto a mall marina 938","Cotizando"
"de av. balmaceda 1021 a camino real 821","Cotizando"
"Ayuda por favor","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"salida el el 05/03/2026","Cotizando"
"Hola buenos días","Potencial cliente"
"precio de Rancagua a Ovalle","Cotizando"
"de manso de velasco 1307 a alameda 1448","Cotizando"
"tengo una pregunta","Potencial cliente"
"atienden hoy?","Potencial cliente"
"están disponibles?","Potencial cliente"
"estoy interesado","Potencial cliente"
"Buenos días","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Hola","Potencial cliente"
"Vale","Potencial cliente"
"Quiero un presupuesto de Rancagua a Reñaca","Cotizando"
"Necesito consultar algo","Potencial cliente"
"voy a de Arica a Los Andes","Cotizando"
"Hola","Potencial cliente"
"Cotización traslado urgente desde avenida alemania 493 hasta faro monumental 843","Cotizando"
"Buenas tardes","Potencial cliente"
"Buenas noches","Potencial cliente"
"cuanto cuesta ir a Chicureo desde Talca","Cotizando"
"cuanto sale a manso de velasco 2142","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"están disponibles?","Potencial cliente"
"destino es desde plaza sotomayor 1967 hasta 12 norte 963","Cotizando"
"Holaaa","Potencial cliente"
"listo","Potencial cliente"
"Buenas","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
"Buenas noches","Potencial cliente"
"cuanto cuesta ir a Concepción desde Valdivia","Cotizando"
"de hotel casino 199 a 10 oriente 2976","Cotizando"
"necesito ir a avenida argentina 1425","Cotizando"
"Ayuda por favor","Potencial cliente"
"de cerro alegre 2087 a aeropuerto arturo merino 70","Cotizando"
"hola, precio para ir de a parque o'higgins 2978","Cotizando"
"estoy interesado","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"atienden hoy?","Potencial cliente"
"de mall plaza trébol 2143 a calle maipú 33","Cotizando"
"saludos","Potencial cliente"
"viaje de ida","Cotizando"
"cuanto cuesta ir a Los Andes desde Viña del Mar","Cotizando"
"cuanto cuesta ir a Calama desde Valparaíso","Cotizando"
"ya","Potencial cliente"
"cuanto sale un viaje a desde av. colón 2168 hasta av. balmaceda 392","Cotizando"
"cuanto sale para manso de velasco 622","Cotizando"
"origen: vicuña mackenna 105, destino: av. costanera 717","Cotizando"
"hora 23hrs","Cotizando"
"me puedes dar el precio para ir a a hotel casino 534","Cotizando"
"somos 11 adultos y 11 niño","Cotizando"
"hacen viajes?","Potencial cliente"
"a eso de las 15:00 hrs","Cotizando"
"destino: de Chillán a Antofagasta","Cotizando"
"precio de Curicó a La Serena","Cotizando"
"origen: 1 sur 234, destino: plaza sotomayor 1602","Cotizando"
"tengo una pregunta","Potencial cliente"
"ok gracias","Potencial cliente"
"Hola equipo","Potencial cliente"
"de nueva imperial 706 a puerto montt centro 2217","Cotizando"
"cotización para desde hotel casino 592 hasta mercado central 1999","Cotizando"
"origen: faro monumental 1107, destino: avenida españa 2837","Cotizando"
"somos 12 adultos y 12 niño","Cotizando"
"ida y vuelta","Cotizando"
"de cerro alegre 1043 a los leones 1916","Cotizando"
"Hola!","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"origen: plaza de maipú 1708, destino: av. matta 1315","Cotizando"
"precio de un viaje a desde estación central 2014 hasta hotel casino 1860","Cotizando"
"cuanto cuesta ir a Viña del Mar desde Talca","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"origen: barrio histórico 1003, destino: av. costanera 2617","Cotizando"
"cuanto sale para gregorio marañon 1800","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"cuanto cuesta ir a Puerto Varas desde Valdivia","Cotizando"
"me explican el servicio?","Potencial cliente"
"Hola equipo","Potencial cliente"
"traslado de de Antofagasta a Puerto Montt","Cotizando"
"cuanto cuesta ir a Valparaíso desde Calama","Cotizando"
"necesito ir a 14 poniente 2431","Cotizando"
"Hola","Potencial cliente"
"Listo","Potencial cliente"
"Entendido","Potencial cliente"
"destino es desde curicó centro 174 hasta los leones 2670","Cotizando"
"Quisiera cotizar un traslado de Antofagasta a San Felipe","Cotizando"
"tipo 00 de la mañana","Cotizando"
"necesito ir a de Antofagasta a Arica","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"Un viaje desde a 1 sur 2472","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"cuanto cuesta ir a Iquique desde Ovalle","Cotizando"
"necesito un movil para desde osorno terminal 2673 hasta aeropuerto el tepual 1960","Cotizando"
"cuanto cuesta ir a Los Andes desde Villa Alemana","Cotizando"
"Traslado de de Antofagasta a Iquique","Cotizando"
"Tengo una consulta","Potencial cliente"
"cuanto sale para avenida 1 1971","Cotizando"
"solo ida","Cotizando"
"origen: aeropuerto carriel sur 2658, destino: calle quillota 1243","Cotizando"
"salida el 20/11","Cotizando"
"cuanto sale para cerro concepción 411","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Espero respuesta","Potencial cliente"
"somos 13 adultos y 13 niño","Cotizando"
"origen: mall marina 130, destino: calle 10 389","Cotizando"
"de hotel casino 484 a 15 norte 983","Cotizando"
"cuanto cuesta ir a Calama desde Rancagua","Cotizando"
"Gracias!","Potencial cliente"
"ayuda","Potencial cliente"
"hola, valor para ir a desde 14 poniente 2202 hasta avenida españa 2498","Cotizando"
"Tengo una consulta","Potencial cliente"
"a las 20:00","Cotizando"
"somos 11 adultos y 11 niño","Cotizando"
"Que tal","Potencial cliente"
"de miraflores 2885 a simón bolívar 2490","Cotizando"
"Que tal","Potencial cliente"
"cuanto sale para puerto montt centro 990","Cotizando"
"saludos","Potencial cliente"
"precio de Osorno a Puerto Montt","Cotizando"
"cómo agendo?","Potencial cliente"
"quedo atento","Potencial cliente"
"necesito cotizar desde avenida 1 295 hasta avenida del mar 109","Cotizando"
"Buenas","Potencial cliente"
"cotización para desde parque arauco 2282 hasta 14 poniente 1306","Cotizando"
"origen: talca centro 247, destino: mall plaza trébol 2432","Cotizando"
"cuanto sale un viaje a desde estación central 196 hasta av. costanera 1584","Cotizando"
"Ayuda por favor","Potencial cliente"
"Espero respuesta","Potencial cliente"
"Espero confirmación","Potencial cliente"
"¿Incluye peajes?","Cotizando"
"cuanto sale para parque o'higgins 773","Cotizando"
"Hola equipo","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Espero respuesta","Potencial cliente"
"Perfecto, gracias","Potencial cliente"
"Qué servicio ofrecen?","Potencial cliente"
"precio de Villa Alemana a Talca","Cotizando"
"ida y vuelta","Cotizando"
"hola, precio de a plaza de maipú 1968","Cotizando"
"Quiero información de traslado","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"de av. italia 1828 a 12 norte 1317","Cotizando"
"cuanto cuesta ir a Chillán desde Ovalle","Cotizando"
"de los leones 437 a av. matta 1911","Cotizando"
"Buenas tardes","Potencial cliente"
"ok gracias","Potencial cliente"
"tengo una duda","Potencial cliente"
"precio de Talcahuano a Concepción","Cotizando"
"Quisiera saber más","Potencial cliente"
"Buenas noches","Potencial cliente"
"hola, precio de de Villa Alemana a Arica","Cotizando"
"¿Incluye peajes?","Cotizando"
"cómo agendo?","Potencial cliente"
"origen: talca centro 414, destino: cerro alegre 789","Cotizando"
"de calle 10 2935 a calle vergara 2049","Cotizando"
"de picarte 1070 a avenida argentina 744","Cotizando"
"viaje de ida","Cotizando"
"Quisiera cotizar un traslado desde avenida alemania 2109 hasta baquedano 1023","Cotizando"
"precio de Curicó a Antofagasta","Cotizando"
"hola, precio para ir de a av. matucana 1806","Cotizando"
"origen: av. matucana 1726, destino: parque o'higgins 2618","Cotizando"
"estoy interesado","Potencial cliente"
"Que tal","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"Hola equipo","Potencial cliente"
"Hola buenos días","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"ya","Potencial cliente"
"Consulta rápida","Potencial cliente"
"Hola!","Potencial cliente"
"Buenos días","Potencial cliente"
"Hola!","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Que tal","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Buenas","Potencial cliente"
"precio de Osorno a Valdivia","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"Espero confirmación","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
"super","Potencial cliente"
"precio de Puerto Montt a Talca","Cotizando"
"ayuda","Potencial cliente"
"cotización para a camino real 2319","Cotizando"
"necesito ir a desde 1 norte 1189 hasta mall plaza trébol 1944","Cotizando"
"cuanto cuesta ir a Temuco desde Curicó","Cotizando"
"necesito ir a av. brasil 45","Cotizando"
"precio de Coquimbo a Copiapó","Cotizando"
"Quisiera ir desde miraflores 783 hasta picarte 1051","Cotizando"
"precio de Curicó a Concepción","Cotizando"
"cuanto cuesta ir a Chicureo desde Villa Alemana","Cotizando"
"Buenas noches","Potencial cliente"
"viaje redondo","Cotizando"
"ida y vuelta","Cotizando"
"cómo agendo?","Potencial cliente"
"es una consulta","Potencial cliente"
"Que tal","Potencial cliente"
"Buenos días","Potencial cliente"
"cuanto sale para av. matta 612","Cotizando"
"Necesito un traslado desde desde ovalle plaza de armas 1513 hasta parque arauco 2275","Cotizando"
"de calle 10 2382 a santiago centro 1157","Cotizando"
"valor para ir desde vicuña mackenna 417 hasta 14 poniente 1179","Cotizando"
"Gracias","Potencial cliente"
"hola, valor para ir a desde av. apoquindo 1235 hasta avenida del mar 1909","Cotizando"
"Necesito consultar algo","Potencial cliente"
"Entendido","Potencial cliente"
"Buenas","Potencial cliente"
"atienden hoy?","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"genial","Potencial cliente"
"de cerro concepción 2907 a plaza de maipú 367","Cotizando"
"origen: desde valle del elqui 1411 hasta osorno terminal 853","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"Hasta luego","Potencial cliente"
"origen: calle maipú 1664, destino: avenida central 1662","Cotizando"
"origen: avenida central 2035, destino: avenida españa 480","Cotizando"
"de 1 sur 1206 a manso de velasco 234","Cotizando"
"de chillán centro 2689 a universidad de concepción 2285","Cotizando"
"el el 24/10/2025 por favor","Cotizando"
"de plaza sotomayor 668 a av. italia 1448","Cotizando"
"cuanto cuesta ir a Calama desde Concepción","Cotizando"
"ayuda","Potencial cliente"
"viaje redondo","Cotizando"
"Muchas gracias","Potencial cliente"
"de los leones 367 a costanera center 313","Cotizando"
"hora 14:45 hrs","Cotizando"
"hacen viajes?","Potencial cliente"
"Hola!","Potencial cliente"
"tengo una pregunta","Potencial cliente"
"cómo agendo?","Potencial cliente"
"origen: costanera center 2249, destino: aeropuerto el tepual 1497","Cotizando"
"ok gracias","Potencial cliente"
"precio de San Felipe a Reñaca","Cotizando"
"Hola","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"cuanto cuesta ir a Santiago desde Copiapó","Cotizando"
"hacen viajes?","Potencial cliente"
"Buenas","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"a eso de las 08hrs","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"Buenas noches","Potencial cliente"
"para 4 pasajeros","Cotizando"
"atienden hoy?","Potencial cliente"
"Buenas noches","Potencial cliente"
"Traslado de desde 14 poniente 1718 hasta barrio histórico 907","Cotizando"
"Buenas tardes","Potencial cliente"
"Quisiera cotizar un traslado de Coquimbo a Temuco","Cotizando"
"Buenas noches","Potencial cliente"
"Holaaa","Potencial cliente"
"origen: estación central 1554, destino: av. matucana 1433","Cotizando"
"origen: calle errázuriz 403, destino: avenida central 2097","Cotizando"
"de vicuña mackenna 1137 a aeropuerto el tepual 1992","Cotizando"
"cuanto sale para faro monumental 2666","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Muy amable","Potencial cliente"
"necesito ir a desde mercado central 2265 hasta avenida central 1688","Cotizando"
"Ok","Potencial cliente"
"de mall plaza la serena 1600 a nueva libertad 1981","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"solo ida","Cotizando"
"de avenida del mar 1048 a plaza sotomayor 2730","Cotizando"
"Buenas noches","Potencial cliente"
"ida y vuelta","Cotizando"
"para el día el 06/01/2026","Cotizando"
"salida a las 09hrs","Cotizando"
"Buenas tardes","Potencial cliente"
"somos 8 adultos y 8 niño","Cotizando"
"ayuda","Potencial cliente"
"destino es a baquedano 2978","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"cuanto cuesta ir a Antofagasta desde Chicureo","Cotizando"
"origen: av. balmaceda 2051, destino: manso de velasco 1209","Cotizando"
"Consulta rápida","Potencial cliente"
"hora 00:30 hrs","Cotizando"
"hacen viajes?","Potencial cliente"
"cómo funciona?","Potencial cliente"
"están disponibles?","Potencial cliente"
"origen: alameda 2196, destino: avenida alemania 1200","Cotizando"
"precio de Chillán a La Serena","Cotizando"
"de chillán centro 1274 a 10 oriente 2055","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"origen: barrio histórico 852, destino: avenida alemania 775","Cotizando"
"origen: mercado central 385, destino: 15 norte 402","Cotizando"
"cuanto cuesta ir a Coquimbo desde Viña del Mar","Cotizando"
"genial","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Buenas","Potencial cliente"
"me interesaría saber","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Entendido","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"de nueva libertad 881 a manso de velasco 1482","Cotizando"
"a eso de las 22:15 hrs","Cotizando"
"precio de San Felipe a Valdivia","Cotizando"
"hacen viajes?","Potencial cliente"
"¿Incluye peajes?","Cotizando"
"origen: calle antofagasta 2547, destino: mall marina 1754","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"cuanto sale un viaje a a av. matucana 728","Cotizando"
"Perfecto, gracias","Potencial cliente"
"Buenos días","Potencial cliente"
"Hola","Potencial cliente"
"listo","Potencial cliente"
"necesito ir a calle 10 181","Cotizando"
"de baquedano 18 a calle maipú 276","Cotizando"
"voy a desde calle vergara 1261 hasta calle antofagasta 1115","Cotizando"
"Vale","Potencial cliente"
"Consulta rápida de viaje","Potencial cliente"
"de aeropuerto el tepual 1504 a nueva imperial 2791","Cotizando"
"origen: nueva libertad 1387, destino: osorno terminal 554","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"Buenas tardes","Potencial cliente"
"tengo una pregunta","Potencial cliente"
"necesito ir a plaza sotomayor 2106","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"origen: calle quillota 1230, destino: reñaca 2042","Cotizando"
"valor de de Chillán a Concepción","Cotizando"
"Quiero información de traslado","Potencial cliente"
"super","Potencial cliente"
"origen: avenida central 2024, destino: avenida libertad 1170","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"salida el 14 de November","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Ok","Potencial cliente"
"Quiero un presupuesto desde pedro montt 1487 hasta plaza de armas 591","Cotizando"
"me interesaría saber","Potencial cliente"
"Hola buenos días","Potencial cliente"
"cuanto cuesta ir a Talcahuano desde Chillán","Cotizando"
"ok gracias","Potencial cliente"
"Qué servicio ofrecen?","Potencial cliente"
"listo","Potencial cliente"
"precio de Puerto Montt a Los Andes","Cotizando"
"¿Incluyen espera?","Cotizando"
