chat_id,msg_idx,window_text,label
gen_511,5,"destino Av. San Martín 2421, Temuco - origen Baquedano 2328, Valparaíso - hora 09:15 - ida y vuelta - somos 40 - fecha 22/08/2025 👋",Cotización generada
gen_108,4,"Somos 15 fecha 18/12/2026 origen av. providencia 2089, concepción hora 17:15 destino alameda 1791, antofagasta ida y vuelta dos sillas para niños 👍...",Cotización generada
pot_9,2,buenas - me interesa el servicio? 👍,Potencial cliente
pot_19,0,buenas noches mi nombre es Miguel,Potencial cliente
cot_210,0,fecha 16 de enero de 2026 somos 5 me ayudan con la cotización 😊,Cotizando
gen_490,2,"Origen los carrera 2377, concepción hora 10:00 destino baquedano 1982, antofagasta fecha 18/05/2026 somos 4 solo ida con factura 😊",Cotización generada
pot_501,1,hola!!!,Potencial cliente
cot_307,3,"origen Baquedano 1503, La Serena / destino Av. San Martín 2156, Rancagua / somos 20 / me ayudan con la cotización 😊",Cotizando
pot_301,0,hola! / mi nombre es Jorge / RUT 23.587.849-2,Potencial cliente
gen_311,2,"solo ida / fecha 12/09/2026 / origen Av. San Martín 2144, Concepción / somos 40 / hora 07:00 / destino Baquedano 543, Rancagua 👋",Cotización generada
cot_490,1,"origen Av. Perú 855, Santiago fecha 04/12/2025 😊",Cotizando
gen_563,3,"origen Baquedano 863, Rancagua | fecha 04/04/2025 | somos 12 | destino Av. Providencia 106, Viña del Mar | hora 20:15 | solo ida 👋!",Cotización generada
pot_322,0,Buenas tardes necesito información? 🙌 mi correo es sofía2@yahoo.com,Potencial cliente
cot_365,3,"origen Av. Perú 2085, La Serena / destino Baquedano 995, La Serena 👍...",Cotizando
cot_510,2,"origen O'Higgins 881, Valparaíso destino Av. Perú 2166, Concepción",Cotizando
gen_139,5,"fecha 07/05/2026 / destino Baquedano 1849, Antofagasta / ida y vuelta / hora 17:30 / origen O'Higgins 1053, Concepción / somos 50 👍.",Cotización generada
cot_360,4,Solo ida ; somos 40,Cotizando
cot_545,3,"buenas noches origen Av. Kennedy 2417, Rancagua destino Alameda 1667, La Serena me ayudan con la cotización 👋!",Cotizando
cot_67,4,"destino Av. Providencia 143, Valparaíso hora 16:30",Cotizando
gen_404,1,"Destino alameda 2262, viña del mar ; hora 07:30 ; somos 3 ; solo ida ; origen av. perú 1701, valparaíso ; fecha 15 de diciembre de 2025",Cotización generada
pot_196,3,Buenas,Potencial cliente
pot_201,2,Buenas,Potencial cliente
gen_234,2,"Somos 20 ; destino av. san martín 1346, viña del mar ; hora 20:15 ; fecha 12/03/2026 ; ida y vuelta ; origen los carrera 2106, viña del mar 👋",Cotización generada
cot_299,2,"buenas noches ; origen Av. San Martín 850, Concepción ; destino Av. Perú 1640, Antofagasta 😊",Cotizando
pot_161,0,buenos días mi correo es juan@outlook.com!!,Potencial cliente
gen_435,3,"hora 12:45 | fecha 21/04/2025 | ida y vuelta | somos 30 | origen O'Higgins 874, Temuco | destino Av. San Martín 2286, Temuco 👍",Cotización generada
cot_528,0,"destino Av. Kennedy 2114, Viña del Mar ; hora 07:45",Cotizando
pot_376,3,buenas - mi nombre es Jorge - RUT 10.241.541-3 - mi correo es jorge35@yahoo.com...,Potencial cliente
gen_170,2,"Origen o'higgins 1730, temuco / hora 13:00 / fecha 18/04/2026 / somos 50 / ida y vuelta / destino alameda 922, la serena",Cotización generada
gen_418,0,"hora 18:15 destino Av. Providencia 269, Viña del Mar origen Av. Perú 932, La Serena fecha 22/04/2025 solo ida somos 3 👋",Cotización generada
cot_250,3,"Origen baquedano 2419, rancagua ; fecha 13/10/2025 ; me ayudan con la cotización 👋",Cotizando
pot_420,3,Buenos días mi nombre es sofía rut 14.351.018-9.,Potencial cliente
pot_410,2,buenas mi nombre es Carla RUT 6.258.600-k,Potencial cliente
cot_553,0,"ORIGEN AV. PERÚ 871, CONCEPCIÓN / DESTINO O'HIGGINS 27, VIÑA DEL MAR / SOMOS 1",Cotizando
cot_553,2,ida y vuelta - somos 6 - me ayudan con la cotización 😊,Cotizando
pot_275,0,Qué tal ; mi nombre es ana ; rut 8.519.890-k,Potencial cliente
gen_525,4,"Hora 17:00 - destino av. perú 2023, la serena - fecha 30/07/2025 - solo ida - origen los carrera 748, viña del mar - somos 40 - con factura 👍",Cotización generada
pot_509,2,buenas tardes mi nombre es Pedro RUT 20.201.787-8 mi correo es pedro@outlook.com,Potencial cliente
cot_133,4,hola ; fecha 08 de octubre de 2025 ; somos 6,Cotizando
cot_358,0,"buenas origen Los Carrera 1401, Rancagua destino Av. Perú 1355, Temuco 😊",Cotizando
pot_385,0,hola mi nombre es Ana,Potencial cliente
pot_424,3,qué tal mi nombre es Juan...,Potencial cliente
gen_29,5,"HORA 22:30 | DESTINO ALAMEDA 29, VIÑA DEL MAR | SOLO IDA | SOMOS 30 | ORIGEN ALAMEDA 1167, VALPARAÍSO | FECHA 28/04/2026 😊!!",Cotización generada
pot_53,1,buenas noches ; mi correo es valentina@hotmail.com.,Potencial cliente
gen_301,3,"somos 3 ; hora 18:30 ; destino Av. Kennedy 2219, Temuco ; origen Av. Perú 254, La Serena ; ida y vuelta ; fecha 27 de junio de 2026 😊",Cotización generada
gen_572,2,"fecha 24/09/2026 ida y vuelta origen Baquedano 399, Rancagua somos 12 hora 10:45 destino Alameda 1208, Valparaíso",Cotización generada
cot_166,1,"Hola! - origen av. perú 2280, antofagasta - destino o'higgins 2290, valparaíso",Cotizando
cot_315,4,Ida y vuelta / somos 50 / me ayudan con la cotización 👋.,Cotizando
cot_73,3,"buenas noches origen Av. Kennedy 1576, Temuco destino Av. San Martín 530, Temuco me ayudan con la cotización",Cotizando
pot_212,2,BUENAS TARDES MI NOMBRE ES CAMILA...,Potencial cliente
cot_262,1,Buenas | solo ida | somos 5 | me ayudan con la cotización 👍,Cotizando
gen_304,4,"SOLO IDA ; DESTINO AV. PERÚ 1210, SANTIAGO ; FECHA 09 DE OCTUBRE DE 2026 ; SOMOS 8 ; HORA 14:15 ; ORIGEN AV. PROVIDENCIA 350, SANTIAGO 🙌",Cotización generada
cot_212,0,"origen Av. Perú 1612, Santiago destino O'Higgins 1191, Viña del Mar somos 8 👍...",Cotizando
gen_531,3,"ida y vuelta | destino Av. Perú 463, La Serena | fecha 06 de junio de 2026 | somos 15 | hora 06:00 | origen Av. Perú 712, Antofagasta | maletas grandes!",Cotización generada
cot_229,3,ida y vuelta somos 50!!,Cotizando
cot_127,1,Fecha 23/01/2025 somos 40,Cotizando
gen_130,0,"Somos 4 destino av. perú 1363, la serena origen av. providencia 1208, viña del mar fecha 02/07/2026 solo ida hora 08:45 con aire acondicionado 🙌",Cotización generada
pot_71,3,hola me interesa el servicio? 👋,Potencial cliente
gen_149,5,"Somos 3 ; origen av. san martín 2159, la serena ; solo ida ; destino baquedano 951, la serena ; hora 16:30 ; fecha 18 de agosto de 2026",Cotización generada
gen_326,1,"ida y vuelta / fecha 05 de octubre de 2025 / origen O'Higgins 2364, Viña del Mar / somos 1 / destino Av. Kennedy 303, Viña del Mar / hora 12:45",Cotización generada
pot_92,2,qué tal | mi nombre es María | mi correo es maría@outlook.com,Potencial cliente
gen_32,5,"Hora 16:15 / somos 2 / fecha 25/08/2025 / destino o'higgins 90, la serena / solo ida / origen los carrera 937, temuco",Cotización generada
cot_236,3,"origen Los Carrera 1277, Valparaíso ; fecha 27/12/2025 😊",Cotizando
gen_359,3,"HORA 06:00 - FECHA 20 DE AGOSTO DE 2026 - DESTINO AV. PERÚ 1178, CONCEPCIÓN - ORIGEN O'HIGGINS 1981, LA SERENA - IDA Y VUELTA - SOMOS 20...",Cotización generada
pot_126,3,hola!,Potencial cliente
pot_226,3,buenas tardes 🙌,Potencial cliente
pot_520,1,buenas | mi nombre es Pedro | RUT 19.868.319-1,Potencial cliente
pot_300,3,Buenas noches ; me pueden orientar?,Potencial cliente
pot_244,3,BUENAS NOCHES 😊 MI CORREO ES MARÍA@HOTMAIL.COM,Potencial cliente
gen_490,0,"solo ida - origen Av. Kennedy 477, Concepción - hora 06:30 - destino Av. San Martín 84, Concepción - fecha 23/02/2025 - somos 2 👍!!",Cotización generada
pot_154,0,buenas tardes mi nombre es Valentina,Potencial cliente
pot_349,3,holaaa mi nombre es Juan mi correo es juan71@yahoo.com,Potencial cliente
cot_424,3,"ORIGEN ALAMEDA 2355, LA SERENA - FECHA 24/09/2025 😊",Cotizando
cot_213,3,fecha 13/11/2026 / somos 50 / me ayudan con la cotización 👋.,Cotizando
cot_404,2,"origen Av. Providencia 1988, Valparaíso | destino Baquedano 786, Viña del Mar | somos 1 | me ayudan con la cotización 🙌",Cotizando
cot_384,0,fecha 27 de diciembre de 2025 - somos 8 - me ayudan con la cotización.,Cotizando
gen_346,0,"fecha 21 de febrero de 2026 ; somos 6 ; hora 09:15 ; destino Av. Providencia 207, Viña del Mar ; ida y vuelta ; origen Av. Kennedy 2316, Valparaíso 😊",Cotización generada
cot_99,4,"origen Av. Kennedy 907, Rancagua fecha 10/01/2025 👍",Cotizando
pot_130,0,hola - mi nombre es Sofía,Potencial cliente
cot_388,2,"Origen o'higgins 588, santiago - destino baquedano 384, concepción - somos 15 👋!!",Cotizando
pot_136,1,BUENAS 🙌,Potencial cliente
gen_485,0,"somos 50 ; origen Av. San Martín 1613, La Serena ; ida y vuelta ; hora 13:45 ; destino Baquedano 999, Antofagasta ; fecha 23 de septiembre de 2026!!",Cotización generada
cot_501,4,fecha 07/05/2025 | somos 50 | me ayudan con la cotización 👍,Cotizando
cot_546,3,Ida y vuelta - somos 15 👍,Cotizando
pot_573,1,qué tal | mi nombre es Miguel,Potencial cliente
gen_191,1,"destino Av. San Martín 1744, Santiago - somos 10 - hora 22:45 - origen Av. Perú 1077, Rancagua - fecha 31 de agosto de 2025 - ida y vuelta 👋",Cotización generada
cot_281,0,"origen Av. Providencia 1099, Viña del Mar ; destino Av. San Martín 1031, Santiago ; me ayudan con la cotización",Cotizando
cot_120,1,IDA Y VUELTA SOMOS 50 ME AYUDAN CON LA COTIZACIÓN,Cotizando
pot_462,3,buenos días me interesa el servicio?,Potencial cliente
cot_114,2,"DESTINO AV. KENNEDY 141, CONCEPCIÓN | HORA 11:15",Cotizando
gen_309,5,"Fecha 27 de junio de 2026 hora 09:15 origen av. perú 510, santiago somos 10 destino o'higgins 58, viña del mar ida y vuelta",Cotización generada
cot_410,2,"BUENOS DÍAS / ORIGEN BAQUEDANO 1467, CONCEPCIÓN / FECHA 21/11/2025 🙌",Cotizando
pot_509,3,hola! / mi nombre es Sofía,Potencial cliente
cot_324,1,"origen Los Carrera 189, Concepción ; fecha 10/06/2025",Cotizando
cot_113,2,ida y vuelta ; somos 30 🙌.,Cotizando
pot_312,1,hola! | mi nombre es Ana,Potencial cliente
gen_338,3,"Ida y vuelta - fecha 22/08/2025 - destino av. san martín 597, viña del mar - hora 10:00 - origen o'higgins 581, la serena - somos 10 - dos sillas para niños",Cotización generada
cot_472,3,fecha 11 de octubre de 2026 somos 12 👋.,Cotizando
pot_245,1,buenas tardes 🙌,Potencial cliente
cot_189,2,buenas tardes fecha 23/05/2025 somos 4,Cotizando
gen_268,4,"somos 20 ; hora 08:30 ; origen Baquedano 1054, Rancagua ; ida y vuelta ; fecha 03 de octubre de 2026 ; destino Av. Providencia 48, Temuco ; dos sillas para niños 👋",Cotización generada
pot_411,2,buenas noches,Potencial cliente
cot_118,2,"Origen los carrera 1112, la serena - destino los carrera 1299, santiago 👋",Cotizando
gen_412,3,"IDA Y VUELTA FECHA 20/12/2026 DESTINO AV. SAN MARTÍN 298, RANCAGUA ORIGEN AV. PERÚ 125, CONCEPCIÓN SOMOS 10 HORA 10:30 MALETAS GRANDES 👍",Cotización generada
cot_425,3,"origen Av. Providencia 664, Viña del Mar destino Av. Kennedy 1122, Valparaíso me ayudan con la cotización 👋",Cotizando
cot_544,3,"HOLAAA ; ORIGEN AV. SAN MARTÍN 1538, SANTIAGO ; FECHA 11 DE MAYO DE 2025",Cotizando
gen_595,5,"somos 30 fecha 12/05/2025 hora 19:45 origen O'Higgins 424, Viña del Mar solo ida destino Av. Providencia 1152, Santiago",Cotización generada
gen_532,1,"Destino av. providencia 128, la serena fecha 05/06/2025 somos 2 origen av. san martín 642, temuco hora 16:15 ida y vuelta",Cotización generada
pot_478,0,qué tal / mi correo es carla@outlook.com,Potencial cliente
cot_449,0,Qué tal | solo ida | somos 2 👋,Cotizando
gen_294,4,"somos 15 ida y vuelta hora 08:00 fecha 10 de diciembre de 2025 destino Alameda 1027, Temuco origen Av. Providencia 768, Concepción con factura 🙌!",Cotización generada
gen_496,0,"Destino av. perú 1332, la serena / origen av. providencia 313, rancagua / ida y vuelta / fecha 01 de agosto de 2025 / somos 12 / hora 12:30 / con factura",Cotización generada
pot_529,3,buenas | mi nombre es Daniel,Potencial cliente
gen_291,2,"hora 20:15 | somos 50 | origen O'Higgins 1219, Concepción | solo ida | destino O'Higgins 571, La Serena | fecha 20/02/2025",Cotización generada
gen_339,2,"Somos 20 fecha 08/11/2025 ida y vuelta hora 12:45 destino los carrera 334, antofagasta origen los carrera 1066, antofagasta con factura",Cotización generada
cot_100,0,"Qué tal ; destino av. perú 1635, la serena ; hora 13:15 😊",Cotizando
pot_242,2,Hola! ; mi nombre es carla ; rut 21.681.031-1 ; mi correo es carla11@hotmail.com,Potencial cliente
cot_504,4,"origen Alameda 1011, Temuco - destino Av. Providencia 2235, Temuco 🙌",Cotizando
cot_301,2,"origen Av. Providencia 1689, Rancagua / destino O'Higgins 1974, La Serena",Cotizando
pot_112,3,buenas tardes ; me gustaría cotizar?,Potencial cliente
pot_505,0,qué tal ; me interesa el servicio?,Potencial cliente
cot_511,1,"origen O'Higgins 1278, Rancagua destino Av. Kennedy 1699, Antofagasta somos 2 👋",Cotizando
pot_338,1,qué tal ; hay cupos? 👍!!,Potencial cliente
pot_99,0,HOLA! MI NOMBRE ES CAMILA,Potencial cliente
pot_473,1,qué tal 😊!,Potencial cliente
pot_0,1,HOLA! 😊 / MI CORREO ES DANIEL@GMAIL.COM.,Potencial cliente
pot_328,0,hola / mi nombre es Miguel,Potencial cliente
cot_512,1,"Buenas tardes - origen av. kennedy 2368, viña del mar - destino av. perú 1638, antofagasta - somos 50 😊",Cotizando
cot_149,2,qué tal / solo ida / somos 40,Cotizando
cot_22,4,"origen Los Carrera 1324, Santiago | fecha 11/04/2026.",Cotizando
gen_1,4,"Destino alameda 2068, valparaíso / hora 17:15 / somos 20 / fecha 11/02/2026 / ida y vuelta / origen alameda 1836, antofagasta!",Cotización generada
cot_407,3,"origen Alameda 52, Antofagasta - destino Av. San Martín 285, Santiago - somos 5",Cotizando
gen_415,4,"Fecha 17 de mayo de 2026 somos 40 origen av. san martín 1423, rancagua hora 13:30 solo ida destino baquedano 1103, temuco 👍",Cotización generada
cot_531,3,"ORIGEN BAQUEDANO 467, SANTIAGO DESTINO BAQUEDANO 806, LA SERENA SOMOS 3 👋",Cotizando
cot_477,4,"hola | origen Los Carrera 2100, Viña del Mar | destino Alameda 1698, Viña del Mar | somos 10.",Cotizando
gen_4,3,"origen O'Higgins 1465, Santiago hora 10:30 destino O'Higgins 945, Antofagasta somos 15 solo ida fecha 18/10/2025 😊",Cotización generada
cot_451,0,"qué tal origen Av. Perú 877, La Serena destino O'Higgins 2467, Valparaíso me ayudan con la cotización!",Cotizando
pot_572,0,buenos días ; mi nombre es María,Potencial cliente
cot_193,2,Ida y vuelta - somos 50 - me ayudan con la cotización,Cotizando
pot_387,3,buenas noches mi nombre es Carla RUT 14.700.446-4,Potencial cliente
gen_385,3,"somos 20 / fecha 05 de septiembre de 2025 / hora 06:30 / solo ida / destino Av. Kennedy 48, Valparaíso / origen Av. Perú 366, La Serena.",Cotización generada
gen_436,3,"fecha 23/06/2026 origen Av. San Martín 1163, Rancagua somos 6 hora 07:15 solo ida destino Av. San Martín 2364, Rancagua",Cotización generada
cot_552,4,"holaaa destino Av. Providencia 562, La Serena hora 17:45 🙌",Cotizando
gen_63,0,"ida y vuelta fecha 11/06/2026 origen Los Carrera 283, Valparaíso somos 20 hora 09:00 destino Los Carrera 594, Santiago maletas grandes",Cotización generada
gen_374,3,"destino Av. Providencia 2177, Santiago somos 12 fecha 26/08/2026 origen Av. Providencia 1702, La Serena solo ida hora 21:45 🙌!",Cotización generada
cot_467,0,"BUENAS NOCHES / ORIGEN O'HIGGINS 1749, RANCAGUA / DESTINO LOS CARRERA 47, VALPARAÍSO 🙌!",Cotizando
pot_121,3,qué tal / me interesa el servicio?,Potencial cliente
gen_364,0,"fecha 07 de julio de 2026 / destino Av. Providencia 499, Valparaíso / hora 16:15 / origen Av. Perú 1245, Temuco / ida y vuelta / somos 25 🙌",Cotización generada
cot_56,3,"buenas origen Av. Providencia 2030, Valparaíso destino Av. Providencia 238, Santiago me ayudan con la cotización 👋!!",Cotizando
cot_214,0,"origen Av. San Martín 1913, Antofagasta destino Alameda 2286, Concepción somos 40 😊",Cotizando
cot_562,4,fecha 01/12/2025 / somos 8 👋,Cotizando
cot_38,4,"ORIGEN AV. PROVIDENCIA 1739, ANTOFAGASTA ; DESTINO BAQUEDANO 1229, SANTIAGO ; SOMOS 6 🙌",Cotizando
pot_565,1,Buenos días ; mi nombre es pedro,Potencial cliente
cot_398,3,"origen Av. Perú 765, La Serena - destino Los Carrera 1425, Valparaíso - somos 8 🙌",Cotizando
cot_192,3,"BUENAS TARDES - DESTINO O'HIGGINS 519, SANTIAGO - HORA 20:00 - ME AYUDAN CON LA COTIZACIÓN 🙌...",Cotizando
gen_233,0,"origen Av. Kennedy 670, Antofagasta destino Alameda 228, Temuco hora 14:45 solo ida fecha 17/03/2025 somos 8 👍!",Cotización generada
gen_68,2,"hora 12:00 / fecha 11/07/2025 / origen Alameda 1869, Viña del Mar / ida y vuelta / destino Baquedano 2262, Valparaíso / somos 40 🙌",Cotización generada
cot_248,1,"origen Av. Providencia 1104, Concepción - fecha 11/12/2026",Cotizando
cot_455,2,"origen Baquedano 2351, Temuco | destino Av. San Martín 1783, Antofagasta | me ayudan con la cotización 👋",Cotizando
cot_353,0,solo ida - somos 6.,Cotizando
pot_403,2,Buenas - me gustaría cotizar? 🙌 - mi correo es carla@gmail.com...,Potencial cliente
cot_203,1,"Origen av. kennedy 837, temuco / destino av. san martín 2117, la serena 👋",Cotizando
pot_163,3,buenas noches / me interesa el servicio?,Potencial cliente
pot_565,1,Buenas noches / me interesa el servicio? 👋,Potencial cliente
cot_297,4,buenos días ; solo ida ; somos 30!!,Cotizando
pot_404,3,Buenas tardes mi nombre es carla rut 12.644.535-k mi correo es carla@gmail.com,Potencial cliente
gen_467,0,"IDA Y VUELTA SOMOS 2 DESTINO LOS CARRERA 777, ANTOFAGASTA HORA 17:45 ORIGEN AV. PERÚ 2314, VIÑA DEL MAR FECHA 30/01/2026 👍",Cotización generada
pot_424,1,holaaa | mi correo es miguel67@outlook.com...,Potencial cliente
gen_239,1,"SOLO IDA ; ORIGEN LOS CARRERA 1970, VIÑA DEL MAR ; DESTINO AV. PERÚ 2267, SANTIAGO ; HORA 20:15 ; SOMOS 2 ; FECHA 16 DE SEPTIEMBRE DE 2026",Cotización generada
pot_587,3,buenas tardes 👍 - mi correo es valentina@gmail.com,Potencial cliente
pot_69,0,BUENAS ; MI NOMBRE ES PEDRO ; MI CORREO ES PEDRO@GMAIL.COM,Potencial cliente
gen_377,0,"Ida y vuelta origen o'higgins 842, antofagasta fecha 14/11/2025 destino los carrera 27, antofagasta hora 21:30 somos 25 con aire acondicionado",Cotización generada
gen_6,4,"SOLO IDA | FECHA 07 DE MAYO DE 2025 | SOMOS 12 | DESTINO O'HIGGINS 2158, CONCEPCIÓN | ORIGEN BAQUEDANO 1337, RANCAGUA | HORA 17:30 | CON FACTURA 👋",Cotización generada
cot_21,4,"Origen alameda 1968, santiago destino av. providencia 531, rancagua 🙌",Cotizando
gen_24,5,"origen Alameda 981, Concepción | somos 30 | fecha 19/06/2025 | destino Av. Kennedy 1510, Temuco | hora 07:00 | ida y vuelta 😊",Cotización generada
gen_378,2,"hora 19:45 / origen O'Higgins 49, Concepción / destino Alameda 2292, Concepción / solo ida / fecha 28/08/2026 / somos 2 / dos sillas para niños 👋",Cotización generada
pot_465,2,qué tal ; tienen disponibilidad? 👍,Potencial cliente
cot_590,3,"hola! / origen Av. Providencia 119, Concepción / destino Av. San Martín 40, La Serena / somos 8 / me ayudan con la cotización",Cotizando
gen_233,2,"origen Alameda 1772, Rancagua ida y vuelta destino O'Higgins 323, La Serena fecha 02/04/2026 somos 1 hora 06:30 🙌",Cotización generada
pot_96,0,buenas noches | me pueden orientar? 🙌 | mi correo es jorge@gmail.com,Potencial cliente
cot_35,0,"origen Av. Perú 507, Temuco - destino Av. San Martín 1330, Santiago",Cotizando
pot_353,2,buenas noches - atienden hoy? - mi correo es ana80@yahoo.com,Potencial cliente
cot_416,0,"holaaa ; destino Baquedano 1672, Temuco ; hora 06:30 ; me ayudan con la cotización",Cotizando
pot_405,2,BUENOS DÍAS | ME AYUDAN CON INFO? 👋,Potencial cliente
pot_172,2,qué tal | mi nombre es Juan | RUT 16.809.711-4,Potencial cliente
pot_390,3,qué tal / mi nombre es Ana / RUT 21.911.961-7...,Potencial cliente
gen_575,0,"Ida y vuelta / somos 15 / fecha 18/10/2025 / destino baquedano 173, concepción / origen av. kennedy 1427, rancagua / hora 09:45 / con aire acondicionado 🙌!!",Cotización generada
cot_558,4,"DESTINO AV. KENNEDY 2374, VIÑA DEL MAR | HORA 14:00!",Cotizando
cot_258,0,"Buenos días destino alameda 910, temuco hora 10:15",Cotizando
gen_74,3,"solo ida hora 07:15 fecha 08/03/2025 destino Av. Perú 51, La Serena origen Av. Kennedy 304, Viña del Mar somos 40 👋",Cotización generada
pot_59,0,Buenas tardes tienen disponibilidad?,Potencial cliente
pot_12,2,Buenas tardes,Potencial cliente
gen_345,4,"ida y vuelta origen O'Higgins 2378, Temuco destino Alameda 2392, Temuco hora 08:15 somos 1 fecha 27/10/2025 maletas grandes!",Cotización generada
pot_482,3,buenos días - cómo lo hago?,Potencial cliente
gen_242,0,"hora 19:45 ida y vuelta fecha 21 de agosto de 2025 destino Av. Kennedy 984, Rancagua origen Alameda 2454, Concepción somos 8 👋.",Cotización generada
cot_594,4,"origen O'Higgins 1927, Temuco - destino Av. Perú 843, Temuco - somos 3",Cotizando
gen_469,0,"fecha 09/03/2026 / somos 4 / solo ida / hora 20:00 / destino O'Higgins 47, Temuco / origen Av. San Martín 2066, Temuco / dos sillas para niños 👋",Cotización generada
pot_411,0,buenas noches mi nombre es Jorge RUT 11.986.274-5,Potencial cliente
gen_401,3,"somos 8 solo ida hora 08:15 fecha 03/10/2026 origen Alameda 1271, Temuco destino Av. San Martín 1361, Valparaíso maletas grandes 👋",Cotización generada
cot_236,3,"Hola | origen baquedano 378, antofagasta | fecha 27/06/2025 😊",Cotizando
pot_435,0,buenas 🙌,Potencial cliente
cot_177,2,"destino Av. Perú 1611, Viña del Mar | hora 19:45",Cotizando
gen_421,2,"Fecha 21/08/2025 / somos 40 / destino av. providencia 545, santiago / origen av. san martín 1479, valparaíso / ida y vuelta / hora 21:45 / maletas grandes",Cotización generada
cot_380,4,holaaa | fecha 12 de noviembre de 2026 | somos 4 👍,Cotizando
cot_81,1,buenas tardes ; ida y vuelta ; somos 6 👍,Cotizando
pot_250,2,hola - mi nombre es Pedro - RUT 16.199.994-5 - mi correo es pedro@yahoo.com,Potencial cliente
pot_155,1,Hola | mi nombre es jorge | rut 10.601.413-9,Potencial cliente
cot_465,4,ida y vuelta ; somos 1,Cotizando
gen_121,4,"Destino los carrera 1453, rancagua ; somos 40 ; origen o'higgins 1319, la serena ; ida y vuelta ; hora 07:45 ; fecha 02/07/2026",Cotización generada
pot_112,3,buenas noches | mi nombre es Sofía,Potencial cliente
cot_358,2,"destino Los Carrera 518, Rancagua ; hora 12:30 🙌",Cotizando
pot_431,3,HOLAAA / ME INTERESA EL SERVICIO? 👍!!,Potencial cliente
gen_199,3,"hora 07:45 | destino Av. Providencia 62, La Serena | solo ida | fecha 20 de enero de 2025 | origen Av. Perú 2135, Rancagua | somos 12 | maletas grandes 👋",Cotización generada
pot_560,0,qué tal 👋 ; mi correo es miguel@gmail.com,Potencial cliente
pot_245,3,Holaaa - mi nombre es camila!!,Potencial cliente
cot_527,2,"hola! destino Av. Kennedy 1748, Rancagua hora 18:00 🙌",Cotizando
gen_465,4,"hora 18:00 ; destino Av. Providencia 2246, Concepción ; fecha 08/04/2025 ; solo ida ; somos 30 ; origen Av. Kennedy 732, Santiago 👍",Cotización generada
pot_393,2,Holaaa / atienden hoy? 🙌 / mi correo es pedro@outlook.com!,Potencial cliente
cot_215,2,"origen Av. Kennedy 394, La Serena destino Av. Kennedy 2486, Valparaíso somos 50 me ayudan con la cotización 😊",Cotizando
cot_546,0,"QUÉ TAL ORIGEN AV. PERÚ 2017, LA SERENA DESTINO LOS CARRERA 2426, RANCAGUA ME AYUDAN CON LA COTIZACIÓN 👋",Cotizando
cot_137,1,Hola! - ida y vuelta - somos 25,Cotizando
gen_572,3,"origen Baquedano 2285, Temuco hora 18:30 fecha 29/08/2025 ida y vuelta destino Baquedano 1544, Concepción somos 12 dos sillas para niños.",Cotización generada
cot_98,3,"origen Av. Kennedy 95, La Serena destino Av. Perú 1276, Antofagasta me ayudan con la cotización 😊",Cotizando
gen_383,5,"hora 14:15 / destino Baquedano 1602, Antofagasta / ida y vuelta / fecha 08/01/2026 / origen Av. Providencia 977, Rancagua / somos 1 🙌.",Cotización generada
cot_149,4,"origen Av. Kennedy 181, Santiago destino O'Higgins 531, La Serena somos 20 👋!",Cotizando
pot_46,3,BUENAS TARDES - MI NOMBRE ES CAMILA.,Potencial cliente
gen_353,2,"solo ida | fecha 25/09/2026 | somos 40 | destino Av. Perú 1710, Viña del Mar | hora 21:15 | origen Los Carrera 1316, Temuco 👍",Cotización generada
cot_162,2,"origen Av. Perú 961, Concepción ; destino Av. Providencia 2159, Valparaíso ; somos 6 ; me ayudan con la cotización 👍",Cotizando
pot_107,0,qué tal / hay cupos? 👍,Potencial cliente
pot_52,3,buenas noches hay cupos? 👍,Potencial cliente
cot_9,1,"Destino av. kennedy 1744, temuco ; hora 10:30 ; me ayudan con la cotización",Cotizando
cot_377,3,"qué tal origen Av. Perú 2493, Viña del Mar destino Av. Providencia 98, Viña del Mar me ayudan con la cotización",Cotizando
gen_218,2,"destino Los Carrera 2052, Viña del Mar fecha 26/08/2026 ida y vuelta somos 1 hora 10:00 origen Alameda 733, Antofagasta con aire acondicionado 😊",Cotización generada
pot_461,3,hola - mi nombre es Valentina - RUT 8.717.262-8 - mi correo es valentina56@outlook.com,Potencial cliente
gen_202,5,"SOLO IDA ; HORA 20:00 ; SOMOS 4 ; DESTINO AV. PROVIDENCIA 1729, CONCEPCIÓN ; FECHA 26 DE ABRIL DE 2026 ; ORIGEN AV. SAN MARTÍN 106, RANCAGUA 🙌...",Cotización generada
gen_289,2,"SOLO IDA HORA 17:45 ORIGEN LOS CARRERA 2179, LA SERENA FECHA 13 DE MAYO DE 2026 DESTINO BAQUEDANO 2287, CONCEPCIÓN SOMOS 2 CON FACTURA 🙌",Cotización generada
cot_519,0,"holaaa | origen Av. San Martín 22, Temuco | fecha 20/03/2026",Cotizando
pot_474,2,qué tal,Potencial cliente
pot_476,3,holaaa - me gustaría cotizar?,Potencial cliente
gen_373,4,"somos 10 / solo ida / fecha 14/12/2026 / origen Los Carrera 953, Antofagasta / hora 10:30 / destino Alameda 931, Antofagasta / con aire acondicionado!!",Cotización generada
cot_252,3,"Origen av. san martín 1711, la serena destino los carrera 2339, valparaíso",Cotizando
pot_50,3,Buenas tienen disponibilidad? 👋,Potencial cliente
